lead_id,first_name,last_name,email,company,source,status,score,converted_opp_id,converted_account_id,converted_date,created_at
210,Sarah,Smith,sarah.smith210@databridgecorp.com,DataBridge Corp,Inbound - Webinar,SQL,79,,,,2024-10-17T00:00:00
211,Michael,Wilson,michael.wilson211@primepathdigital.com,PrimePath Digital,,SQL,-93,,,,2020-02-28T00:00:00
212,Sarah,Jackson,sarah.jackson212@quantumlogiclabs.com,QuantumLogic Labs,Outbound - SDR,New,16,,,,2020-12-14T00:00:00
213,David,Johnson,david.johnson213@cloudscalesystems.com,CloudScale Systems,Social Media,Disqualified,28,,,,2020-02-20T00:00:00
214,Elizabeth,Brown,elizabeth.brown214@pulsepointdigital.com,PulsePoint Digital,Inbound - Webinar,New,40,,,,2024-08-05T00:00:00
215,James,Williams,james.williams215@primepathdigital.com,PrimePath Digital,Partner Referral,Converted,76,3905,861,2024-10-06,2024-08-28T00:00:00
216,Elizabeth,Gonzalez,elizabeth.gonzalez216@scaleupsystems.com,ScaleUp Systems,Event,Converted,81,207,921,2023-08-15,2023-08-01T00:00:00
217,Elizabeth,Williams,elizabeth.williams217@cybervault.com,CyberVault,Event,Working,46,,,,2024-03-10T00:00:00
218,Sarah,Wilson,sarah.wilson218@metasync.com,MetaSync,Inbound - Webinar,MQL,91,,,,2022-12-19T00:00:00
219,Charles,Moore,charles.moore219@truenorthdata.com,TrueNorth Data,Outbound - Cold,Disqualified,12,,,,2021-08-08T00:00:00
220,Nancy,Jackson,nancy.jackson220@metasync.com,MetaSync,Inbound - Web,Nurture,42,,,,2023-05-26T00:00:00
221,Jennifer,Johnson,jennifer.johnson221@pulsepointdigital.com,PulsePoint Digital,Partner Referral,Nurture,57,,,,2023-01-26T00:00:00
222,Karen,Moore,karen.moore222@cloudscalesystems.com,CloudScale Systems,Partner Referral,Disqualified,30,,,,2022-01-02T00:00:00
223,Michael,Martin,michael.martin223@truenorthdata.com,TrueNorth Data,Inbound - Web,Disqualified,13,,,,2024-01-12T00:00:00
224,Thomas,Jones,thomas.jones224@cybervault.com,CyberVault,Social Media,Working,64,,,,2023-01-05T00:00:00
225,William,Thompson,william.thompson225@metasync.com,MetaSync,Outbound - SDR,MQL,52,,,,2022-12-18T00:00:00
226,Barbara,Martin,barbara.martin226@futureforge.com,FutureForge,Inbound - Content,Converted,97,4261,213,2023-10-17,2023-08-31T00:00:00
227,Michael,Jones,michael.jones227@futureforge.com,FutureForge,Product-Led,MQL,88,,,,2020-07-11T00:00:00
228,Barbara,Hernandez,barbara.hernandez228@databridgecorp.com,DataBridge Corp,Social Media,Disqualified,5,,,,2024-07-09T00:00:00
229,Sarah,Anderson,sarah.anderson229@scaleupsystems.com,ScaleUp Systems,Inbound - Web,New,14,,,,2021-06-19T00:00:00
230,Daniel,Lee,daniel.lee230@corestack.com,CoreStack,Outbound - SDR,New,43,,,,2024-01-14T00:00:00
231,David,Wilson,david.wilson231@databridgecorp.com,DataBridge Corp,Partner Referral,Converted,88,4176,203,2024-11-19,2024-09-13T00:00:00
232,Michael,Martinez,michael.martinez232@metasync.com,MetaSync,Product-Led,MQL,99,,,,2022-01-10T00:00:00
233,David,Wilson,david.wilson233@insightplatforms.com,Insight Platforms,Product-Led,New,26,,,,2022-05-10T00:00:00
234,James,Gonzalez,james.gonzalez234@scaleupsystems.com,ScaleUp Systems,Inbound - Webinar,New,15,,,,2022-10-15T00:00:00
235,Linda,Thompson,linda.thompson235@truenorthdata.com,TrueNorth Data,Outbound - Cold,MQL,55,,,,2023-03-22T00:00:00
236,Thomas,Miller,thomas.miller236@truenorthdata.com,TrueNorth Data,Outbound - Cold,New,44,,,,2020-11-24T00:00:00
237,Richard,Hernandez,richard.hernandez237@streamlineanalytics.com,StreamLine Analytics,Social Media,SQL,76,,,,2023-12-18T00:00:00
238,Mary,Thomas,mary.thomas238@scaleupsystems.com,ScaleUp Systems,Inbound - Webinar,SQL,65,,,,2021-12-30T00:00:00
239,Barbara,Martinez,barbara.martinez239@metasync.com,MetaSync,Inbound - Webinar,Nurture,46,,,,2020-03-31T00:00:00
240,Mary,Johnson,mary.johnson240@truenorthdata.com,TrueNorth Data,Inbound - Content,Converted,71,348,122,2023-11-26,2023-10-14T00:00:00
241,Michael,Martinez,michael.martinez241@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Content,MQL,56,,,,2020-02-06T00:00:00
242,John,Hernandez,john.hernandez242@rapidcloud.com,RapidCloud,Partner Referral,Converted,96,4612,822,2024-10-08,2024-08-13T00:00:00
243,Lisa,Moore,lisa.moore243@pulsepointdigital.com,PulsePoint Digital,Inbound - Webinar,Working,60,,,,2022-01-11T00:00:00
244,Barbara,Martin,barbara.martin244@databridgecorp.com,DataBridge Corp,Partner Referral,New,20,,,,2023-08-27T00:00:00
245,David,Thomas,david.thomas245@futureforge.com,FutureForge,Inbound - Webinar,Converted,91,228,209,2024-08-27,2024-06-26T00:00:00
246,James,Moore,james.moore246@corestack.com,CoreStack,Outbound - Cold,Disqualified,14,,,,2021-11-21T00:00:00
247,James,Williams,james.williams247@quantumlogiclabs.com,QuantumLogic Labs,Partner Referral,MQL,79,,,,2020-08-10T00:00:00
248,Karen,Rodriguez,karen.rodriguez248@nexgensolutions.com,NexGen Solutions,Event,New,28,,,,2022-02-15T00:00:00
249,Sarah,Lopez,sarah.lopez249@scaleupsystems.com,ScaleUp Systems,Product-Led,Disqualified,23,,,,2023-02-17T00:00:00
250,Nancy,Davis,nancy.davis250@pulsepointdigital.com,PulsePoint Digital,,MQL,65,,,,2024-09-19T00:00:00
251,Richard,Thomas,richard.thomas251@metasync.com,MetaSync,Inbound - Web,New,32,,,,2024-03-29T00:00:00
252,Nancy,Martinez,nancy.martinez252@metasync.com,MetaSync,Event,Converted,51,1909,636,2023-12-22,2023-11-18T00:00:00
253,Christopher,Anderson,christopher.anderson253@insightplatforms.com,Insight Platforms,Paid Search,Converted,53,2752,688,2023-07-12,2023-06-24T00:00:00
254,John,Rodriguez,john.rodriguez254@techflowinc.com,TechFlow Inc,Inbound - Web,MQL,79,,,,2024-03-14T00:00:00
255,Thomas,Davis,thomas.davis255@cloudscalesystems.com,CloudScale Systems,Outbound - SDR,Converted,76,2251,418,2024-05-06,2024-03-29T00:00:00
256,Karen,Moore,karen.moore256@streamlineanalytics.com,StreamLine Analytics,Event,Converted,80,955,874,2021-10-02,2021-07-19T00:00:00
257,Susan,Davis,susan.davis257@scaleupsystems.com,ScaleUp Systems,Inbound - Webinar,MQL,57,,,,2023-03-02T00:00:00
258,Richard,Thomas,richard.thomas258@truenorthdata.com,TrueNorth Data,Event,Converted,93,2788,852,2024-08-30,2024-07-12T00:00:00
259,Linda,Rodriguez,linda.rodriguez259@databridgecorp.com,DataBridge Corp,Partner Referral,Disqualified,5,,,,2022-01-01T00:00:00
260,Barbara,Lee,barbara.lee260@databridgecorp.com,DataBridge Corp,Outbound - Cold,SQL,65,,,,2021-04-28T00:00:00
261,Michael,Rodriguez,michael.rodriguez261@techflowinc.com,TechFlow Inc,Partner Referral,SQL,89,,,,2024-01-25T00:00:00
262,Robert,Smith,robert.smith262@cloudscalesystems.com,CloudScale Systems,Outbound - Cold,Working,17,,,,2021-03-03T00:00:00
263,Linda,Rodriguez,linda.rodriguez263@agiledynamics.com,Agile Dynamics,Inbound - Content,SQL,86,,,,2020-05-27T00:00:00
264,Jennifer,Brown,,StreamLine Analytics,Outbound - Cold,Nurture,37,,,,2020-12-25T00:00:00
265,Mary,Hernandez,mary.hernandez265@agiledynamics.com,Agile Dynamics,Partner Referral,Working,68,,,,2022-05-17T00:00:00
266,James,Thompson,james.thompson266@truenorthdata.com,TrueNorth Data,Social Media,Converted,77,2327,661,2024-10-07,2024-07-31T00:00:00
267,Karen,Wilson,karen.wilson267@techflowinc.com,TechFlow Inc,Product-Led,MQL,78,,,,2021-10-05T00:00:00
268,Richard,Jackson,richard.jackson,Agile Dynamics,Outbound - Cold,Disqualified,23,,,,2021-04-23T00:00:00
269,Barbara,Moore,barbara.moore269@primepathdigital.com,PrimePath Digital,Inbound - Webinar,Working,24,,,,2020-02-16T00:00:00
270,Joseph,Davis,joseph.davis270@cloudscalesystems.com,CloudScale Systems,Event,Working,18,,,,2021-07-09T00:00:00
271,Susan,Miller,susan.miller271@scaleupsystems.com,ScaleUp Systems,Inbound - Webinar,SQL,64,,,,2020-05-03T00:00:00
272,Lisa,Martin,lisa.martin272@streamlineanalytics.com,StreamLine Analytics,Inbound - Content,SQL,71,,,,2021-12-12T00:00:00
273,Nancy,Johnson,nancy.johnson273@brightwavetech.com,BrightWave Tech,Social Media,Working,11,,,,2024-08-16T00:00:00
274,Jennifer,Thomas,,RapidCloud,Outbound - SDR,Disqualified,23,,,,2020-03-30T00:00:00
275,Barbara,Williams,barbara.williams275@agiledynamics.com,Agile Dynamics,Outbound - Cold,Disqualified,10,,,,2020-05-23T00:00:00
276,Elizabeth,Rodriguez,elizabeth.rodriguez276@nexgensolutions.com,NexGen Solutions,Outbound - SDR,Working,70,,,,2023-09-30T00:00:00
277,Patricia,Davis,patricia.davis,TrueNorth Data,Outbound - Cold,MQL,72,,,,2024-01-30T00:00:00
278,Michael,Lee,michael.lee278@primepathdigital.com,PrimePath Digital,Social Media,MQL,90,,,,2023-07-23T00:00:00
279,Richard,Jones,,CyberVault,Outbound - Cold,Working,30,,,,2023-07-18T00:00:00
280,Richard,Lee,richard.lee280@primepathdigital.com,PrimePath Digital,Inbound - Webinar,MQL,-84,,,,2022-01-24T00:00:00
281,John,Smith,john.smith281@corestack.com,CoreStack,Event,SQL,94,,,,2023-08-05T00:00:00
282,Karen,Anderson,karen.anderson282@quantumlogiclabs.com,QuantumLogic Labs,,Working,43,,,,2022-08-16T00:00:00
283,James,Martinez,james.martinez283@truenorthdata.com,TrueNorth Data,Paid Search,Nurture,26,,,,2024-03-05T00:00:00
284,Joseph,Williams,joseph.williams284@cybervault.com,CyberVault,Outbound - SDR,MQL,95,,,,2024-04-21T00:00:00
285,Christopher,Hernandez,christopher.hernandez285@futureforge.com,FutureForge,Inbound - Web,Converted,61,3825,83,2023-03-18,2023-01-02T00:00:00
286,Robert,Taylor,robert.taylor286@agiledynamics.com,Agile Dynamics,Outbound - SDR,MQL,63,,,,2024-06-10T00:00:00
287,Christopher,Thomas,christopher.thomas287@streamlineanalytics.com,StreamLine Analytics,Inbound - Webinar,Disqualified,20,,,,2020-06-02T00:00:00
288,Daniel,Lopez,daniel.lopez288@innovateco.com,InnovateCo,Paid Search,Working,29,,,,2021-03-26T00:00:00
289,Michael,Thomas,michael.thomas289@nexgensolutions.com,NexGen Solutions,Partner Referral,Converted,50,3346,231,2024-02-21,2023-12-09T00:00:00
290,Christopher,Garcia,christopher.garcia290@vertexai.com,VertexAI,Social Media,New,16,,,,2022-03-11T00:00:00
291,Jessica,Taylor,jessica.taylor291@databridgecorp.com,DataBridge Corp,Partner Referral,Working,24,,,,2023-09-26T00:00:00
292,Richard,Wilson,richard.wilson292@vertexai.com,VertexAI,Event,SQL,60,,,,2022-04-27T00:00:00
293,Charles,Davis,charles.davis293@quantumlogiclabs.com,QuantumLogic Labs,Outbound - Cold,Converted,80,1258,74,2024-11-29,2024-09-04T00:00:00
294,Lisa,Martin,lisa.martin294@techflowinc.com,TechFlow Inc,Inbound - Web,MQL,99,,,,2024-09-21T00:00:00
295,Jessica,Lee,jessica.lee295@primepathdigital.com,PrimePath Digital,Partner Referral,Working,22,,,,2023-07-19T00:00:00
296,Karen,Smith,karen.smith296@brightwavetech.com,BrightWave Tech,Paid Search,MQL,72,,,,2022-07-22T00:00:00
297,James,Davis,james.davis297@scaleupsystems.com,ScaleUp Systems,Partner Referral,Working,12,,,,2022-08-19T00:00:00
298,James,Jones,james.jones298@streamlineanalytics.com,StreamLine Analytics,,Working,69,,,,2021-04-20T00:00:00
299,Richard,Lopez,,VertexAI,Outbound - SDR,Working,70,,,,2023-01-31T00:00:00
300,Barbara,Brown,barbara.brown300@truenorthdata.com,TrueNorth Data,Inbound - Content,MQL,51,,,,2021-04-13T00:00:00
301,Barbara,Rodriguez,barbara.rodriguez301@primepathdigital.com,PrimePath Digital,Event,Converted,70,2362,739,2024-05-02,2024-04-14T00:00:00
302,James,Williams,james.williams302@brightwavetech.com,BrightWave Tech,Event,New,30,,,,2020-04-02T00:00:00
303,Karen,Lee,karen.lee303@innovateco.com,InnovateCo,Event,Converted,89,2456,737,2024-10-25,2024-08-15T00:00:00
304,Patricia,Wilson,patricia.wilson304@rapidcloud.com,RapidCloud,Inbound - Web,Working,63,,,,2023-06-06T00:00:00
305,David,Miller,david.miller305@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,SQL,72,,,,2023-09-18T00:00:00
306,Michael,Rodriguez,michael.rodriguez306@primepathdigital.com,PrimePath Digital,Outbound - Cold,Nurture,49,,,,2022-01-02T00:00:00
307,Christopher,Williams,christopher.williams307@cybervault.com,CyberVault,Outbound - SDR,Working,50,,,,2020-07-07T00:00:00
308,John,Brown,john.brown308@innovateco.com,InnovateCo,Social Media,New,-65,,,,2022-03-03T00:00:00
309,James,Smith,james.smith309@agiledynamics.com,Agile Dynamics,Partner Referral,Converted,100,818,298,2024-04-09,2024-03-26T00:00:00
310,Linda,Lopez,linda.lopez310@pulsepointdigital.com,PulsePoint Digital,Inbound - Content,Working,40,,,,2020-01-15T00:00:00
311,James,Garcia,james.garcia311@quantumlogiclabs.com,QuantumLogic Labs,Partner Referral,Converted,70,2637,508,2023-05-25,2023-04-22T00:00:00
312,Michael,Thompson,michael.thompson312@insightplatforms.com,Insight Platforms,Product-Led,MQL,96,,,,2023-05-04T00:00:00
313,David,Brown,david.brown313@rapidcloud.com,RapidCloud,Inbound - Webinar,Working,26,,,,2020-06-05T00:00:00
314,Karen,Jones,karen.jones314@corestack.com,CoreStack,Inbound - Content,New,66,,,,2021-04-08T00:00:00
315,Robert,Lopez,robert.lopez315@databridgecorp.com,DataBridge Corp,Inbound - Webinar,Converted,51,2876,816,2024-02-04,2023-12-22T00:00:00
316,Lisa,Garcia,lisa.garcia316@futureforge.com,FutureForge,Event,Working,17,,,,2023-08-09T00:00:00
317,Sarah,Gonzalez,sarah.gonzalez317@truenorthdata.com,TrueNorth Data,Partner Referral,Converted,100,209,741,2024-03-07,2023-12-11T00:00:00
318,Christopher,Gonzalez,christopher.gonzalez318@corestack.com,CoreStack,Partner Referral,Converted,57,3305,652,2024-08-13,2024-05-26T00:00:00
319,John,Miller,,StreamLine Analytics,Partner Referral,New,38,,,,2024-10-16T00:00:00
320,Linda,Gonzalez,linda.gonzalez320@rapidcloud.com,RapidCloud,Social Media,MQL,65,,,,2020-05-22T00:00:00
321,James,Wilson,james.wilson321@vertexai.com,VertexAI,Outbound - SDR,MQL,86,,,,2020-09-23T00:00:00
322,Susan,Davis,susan.davis,InnovateCo,Inbound - Web,Working,64,,,,2023-11-29T00:00:00
323,Patricia,Moore,patricia.moore323@pulsepointdigital.com,PulsePoint Digital,Product-Led,Converted,83,2025,400,2024-10-14,2024-08-31T00:00:00
324,Daniel,Jackson,daniel.jackson324@insightplatforms.com,Insight Platforms,Product-Led,Converted,57,1602,307,2024-08-20,2024-07-21T00:00:00
325,Michael,Hernandez,,FutureForge,Outbound - SDR,Nurture,46,,,,2020-01-25T00:00:00
326,Patricia,Miller,patricia.miller326@scaleupsystems.com,ScaleUp Systems,Partner Referral,Converted,81,2132,851,2024-10-15,2024-08-06T00:00:00
327,John,Lee,john.lee327@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Web,New,48,,,,2020-04-07T00:00:00
328,Karen,Rodriguez,karen.rodriguez328@innovateco.com,InnovateCo,Outbound - Cold,New,-10,,,,2023-01-22T00:00:00
329,David,Rodriguez,david.rodriguez329@rapidcloud.com,RapidCloud,Social Media,SQL,88,,,,2023-11-11T00:00:00
330,David,Thomas,david.thomas330@rapidcloud.com,RapidCloud,Product-Led,Nurture,32,,,,2020-08-08T00:00:00
331,Michael,Hernandez,michael.hernandez331@pulsepointdigital.com,PulsePoint Digital,Paid Search,Working,53,,,,2023-08-16T00:00:00
332,Daniel,Davis,daniel.davis332@agiledynamics.com,Agile Dynamics,Paid Search,Working,17,,,,2024-12-16T00:00:00
333,Daniel,Jones,daniel.jones333@corestack.com,CoreStack,Social Media,Converted,79,3466,625,2024-05-29,2024-04-01T00:00:00
334,Sarah,Rodriguez,sarah.rodriguez334@databridgecorp.com,DataBridge Corp,Outbound - SDR,New,45,,,,2022-03-09T00:00:00
335,Karen,Gonzalez,karen.gonzalez335@cybervault.com,CyberVault,Paid Search,MQL,93,,,,2024-01-13T00:00:00
336,Thomas,Lopez,thomas.lopez336@futureforge.com,FutureForge,Partner Referral,MQL,60,,,,2021-07-23T00:00:00
337,John,Miller,john.miller337@vertexai.com,VertexAI,Outbound - SDR,Disqualified,-5,,,,2024-11-27T00:00:00
338,Thomas,Johnson,thomas.johnson338@techflowinc.com,TechFlow Inc,Outbound - Cold,Working,20,,,,2024-05-08T00:00:00
339,Lisa,Wilson,lisa.wilson339@metasync.com,MetaSync,Inbound - Web,Disqualified,7,,,,2020-11-11T00:00:00
340,Patricia,Gonzalez,patricia.gonzalez340@pulsepointdigital.com,PulsePoint Digital,Paid Search,SQL,54,,,,2024-12-02T00:00:00
341,John,Thomas,john.thomas341@brightwavetech.com,BrightWave Tech,Inbound - Webinar,Working,32,,,,2020-06-28T00:00:00
342,Daniel,Brown,daniel.brown342@streamlineanalytics.com,StreamLine Analytics,Social Media,Nurture,32,,,,2024-02-02T00:00:00
343,Thomas,Smith,,FutureForge,Outbound - SDR,Converted,87,620,359,2024-10-25,2024-09-10T00:00:00
344,Linda,Davis,linda.davis344@rapidcloud.com,RapidCloud,Inbound - Webinar,Converted,60,819,247,2023-10-01,2023-07-26T00:00:00
345,James,Rodriguez,james.rodriguez,MetaSync,Outbound - Cold,New,59,,,,2021-09-21T00:00:00
346,Daniel,Martinez,daniel.martinez346@rapidcloud.com,RapidCloud,Inbound - Content,MQL,73,,,,2023-11-01T00:00:00
347,Christopher,Taylor,,Agile Dynamics,Event,Disqualified,25,,,,2020-11-13T00:00:00
348,Lisa,Garcia,lisa.garcia348@scaleupsystems.com,ScaleUp Systems,Social Media,New,68,,,,2022-02-09T00:00:00
349,Mary,Gonzalez,mary.gonzalez349@agiledynamics.com,Agile Dynamics,Event,Converted,56,2116,597,2024-04-12,2024-03-17T00:00:00
350,Sarah,Lopez,sarah.lopez350@futureforge.com,FutureForge,Inbound - Webinar,Converted,90,2796,736,2023-01-21,2022-12-26T00:00:00
351,Barbara,Garcia,barbara.garcia351@quantumlogiclabs.com,QuantumLogic Labs,Paid Search,Working,15,,,,2023-01-22T00:00:00
352,Karen,Lopez,karen.lopez352@pulsepointdigital.com,PulsePoint Digital,Paid Search,MQL,90,,,,2022-12-13T00:00:00
353,Charles,Jones,charles.jones353@innovateco.com,InnovateCo,Inbound - Web,Converted,57,1291,126,2024-11-02,2024-10-24T00:00:00
354,Christopher,Jackson,christopher.jackson354@pulsepointdigital.com,PulsePoint Digital,Product-Led,Nurture,51,,,,2022-09-15T00:00:00
355,Susan,Taylor,susan.taylor355@truenorthdata.com,TrueNorth Data,Partner Referral,Converted,93,534,343,2024-10-31,2024-09-20T00:00:00
356,Daniel,Jackson,daniel.jackson356@innovateco.com,InnovateCo,Social Media,Disqualified,5,,,,2021-07-19T00:00:00
357,Linda,Smith,,PulsePoint Digital,Inbound - Web,Disqualified,23,,,,2020-07-09T00:00:00
358,William,Garcia,william.garcia358@databridgecorp.com,DataBridge Corp,Paid Search,Working,28,,,,2023-03-09T00:00:00
359,Jessica,Davis,jessica.davis359@techflowinc.com,TechFlow Inc,Partner Referral,Converted,61,2868,688,2022-12-28,2023-01-04T00:00:00
360,William,Miller,william.miller360@nexgensolutions.com,NexGen Solutions,Social Media,Disqualified,4,,,,2022-06-13T00:00:00
361,Linda,Thompson,linda.thompson361@databridgecorp.com,DataBridge Corp,Paid Search,Disqualified,5,,,,2023-10-18T00:00:00
362,Nancy,Thomas,nancy.thomas362@futureforge.com,FutureForge,Partner Referral,Disqualified,7,,,,2021-11-25T00:00:00
363,Michael,Hernandez,michael.hernandez363@brightwavetech.com,BrightWave Tech,,MQL,66,,,,2021-04-12T00:00:00
364,Jessica,Thomas,jessica.thomas,TechFlow Inc,Inbound - Webinar,Disqualified,11,,,,2022-11-04T00:00:00
365,Linda,Jones,linda.jones365@truenorthdata.com,TrueNorth Data,Inbound - Web,MQL,56,,,,2023-03-31T00:00:00
366,Lisa,Johnson,,FutureForge,Outbound - SDR,New,39,,,,2023-01-08T00:00:00
367,Robert,Rodriguez,robert.rodriguez367@techflowinc.com,TechFlow Inc,Outbound - Cold,Disqualified,11,,,,2021-03-16T00:00:00
368,James,Miller,james.miller368@cybervault.com,CyberVault,Social Media,MQL,99,,,,2021-10-07T00:00:00
369,Jennifer,Thomas,jennifer.thomas369@techflowinc.com,TechFlow Inc,Inbound - Web,MQL,81,,,,2024-12-21T00:00:00
370,Charles,Brown,charles.brown370@primepathdigital.com,PrimePath Digital,Outbound - Cold,New,53,,,,2021-08-07T00:00:00
371,Mary,Gonzalez,mary.gonzalez371@vertexai.com,VertexAI,Inbound - Webinar,MQL,74,,,,2023-03-28T00:00:00
372,Christopher,Johnson,christopher.johnson372@scaleupsystems.com,ScaleUp Systems,Outbound - SDR,MQL,79,,,,2020-08-06T00:00:00
373,Linda,Jackson,linda.jackson373@insightplatforms.com,Insight Platforms,Product-Led,MQL,85,,,,2022-09-03T00:00:00
374,David,Williams,david.williams374@futureforge.com,FutureForge,Outbound - SDR,Disqualified,3,,,,2023-05-26T00:00:00
375,Robert,Hernandez,robert.hernandez375@futureforge.com,FutureForge,Outbound - SDR,Disqualified,14,,,,2023-07-01T00:00:00
376,Susan,Gonzalez,susan.gonzalez376@cybervault.com,CyberVault,Outbound - SDR,MQL,71,,,,2020-08-26T00:00:00
377,David,Lopez,david.lopez377@corestack.com,CoreStack,Product-Led,Converted,69,3676,158,2022-05-06,2022-04-03T00:00:00
378,William,Gonzalez,william.gonzalez378@brightwavetech.com,BrightWave Tech,Social Media,SQL,50,,,,2020-11-08T00:00:00
379,Mary,Jackson,mary.jackson379@metasync.com,MetaSync,Event,MQL,87,,,,2023-07-19T00:00:00
380,Mary,Martin,mary.martin380@cybervault.com,CyberVault,Paid Search,New,31,,,,2021-11-09T00:00:00
381,Jennifer,Garcia,jennifer.garcia381@rapidcloud.com,RapidCloud,Social Media,Disqualified,27,,,,2023-08-26T00:00:00
